customer_id,customer_name,age,income,employment_type,credit_score,state
11391,Samantha Williams,58,35138.5,Self-Employed,733,Ohio
11392,Sarah Harris,67,30000,Contractor,827,California
11393,John Anderson,24,106558.41,Contractor,739,Arizona
11394,John Miller,52,77844.28,Self-Employed,742,Illinois
11395,Sarah Martinez,62,60816.08,Contractor,647,Florida
11396,Sarah Martin,42,91912.26,Business Owner,717,Arizona
11397,Matthew Jones,32,92042.02,Salaried,639,Georgia
11398,Andrew Harris,65,51131.81,Contractor,757,California
11399,Elizabeth Jackson,30,47009.78,Salaried,818,Arizona
11400,Rachel Garcia,66,120644.78,Salaried,758,Georgia
11401,Lauren Harris,33,52046.72,Business Owner,731,Massachusetts
11402,Joseph Garcia,48,89160.67,Business Owner,651,Washington
11403,Kenneth Martin,33,85333.61,Contractor,685,New Jersey
11404,Thomas Johnson,35,71662.62,Business Owner,754,Texas
11405,Rachel Taylor,24,73440.05,Contractor,739,Georgia
11406,Joshua Johnson,41,80760.7,Self-Employed,620,Virginia
11407,Megan Miller,32,79658.25,Business Owner,649,North Carolina
11408,James Miller,64,47198.82,Retired,526,Georgia
11409,William Taylor,63,75302.5,Salaried,729,Washington
11410,Emily Davis,52,113722.13,Salaried,744,Massachusetts
11411,David Jones,58,180307.85,Salaried,615,Texas
11412,William Martinez,35,165494.52,Business Owner,723,New York
11413,Paul Johnson,57,30000,Salaried,638,Florida
11414,Anthony Taylor,45,134753.93,Business Owner,644,New York
11415,Jessica White,27,83575.84,Salaried,803,Washington
11416,Jessica Brown,54,49542.38,Retired,750,Florida
11417,James Taylor,35,75138.27,Salaried,609,Georgia
11418,Charles Davis,41,156188.31,Salaried,655,California
11419,Samantha Martinez,25,91538.84,Salaried,740,New Jersey
11420,Amanda Johnson,49,67915.62,Business Owner,788,Georgia
11421,Richard Johnson,33,57668.32,Salaried,666,Florida
11422,Thomas Taylor,67,76044.79,Salaried,708,California
11423,Thomas Martin,28,72433.01,Salaried,730,Arizona
11424,Robert Martinez,29,52078.07,Contractor,660,New York
11425,Michael Thomas,51,37762.96,Self-Employed,637,New Jersey
11426,Joshua Clark,53,51876,Business Owner,698,Virginia
11427,James Harris,55,94644.31,Retired,619,California
11428,Elizabeth Clark,62,30000,Business Owner,826,Texas
11429,Amanda Martinez,28,51207.32,Contractor,713,Georgia
11430,James Martinez,47,262238.12,Salaried,612,Pennsylvania
11431,Charles Anderson,43,107569.39,Self-Employed,612,Florida
11432,James Martinez,45,208169.09,Retired,728,New Jersey
11433,Matthew Harris,24,136811.3,Salaried,742,California
11434,Andrew Williams,37,138769.51,Salaried,603,Michigan
11435,Samantha Johnson,57,120530.17,Self-Employed,672,Ohio
11436,John Williams,46,64294.86,Retired,720,Illinois
11437,Mark Taylor,44,93875,Salaried,767,Ohio
11438,Amanda Johnson,56,175381.87,Business Owner,772,Georgia
11439,Rachel Moore,67,96143.32,Contractor,696,Washington
11440,Megan Brown,57,72684.24,Contractor,530,New Jersey
11441,Matthew Anderson,49,81280.72,Salaried,667,Virginia
11442,Mark Williams,51,171156.22,Retired,706,Washington
11443,Mark Johnson,62,44581.3,Retired,657,California
11444,Mark Robinson,51,210134.74,Salaried,735,California
11445,James Harris,55,73737.5,Self-Employed,687,Michigan
11446,Andrew White,59,76436.37,Salaried,602,Texas
11447,Michael Clark,58,66484.84,Salaried,535,Florida
11448,Jessica Jackson,27,90830.03,Salaried,625,Illinois
11449,William Robinson,24,87782.2,Salaried,634,Illinois
11450,Richard Harris,47,102550.95,Business Owner,730,Pennsylvania
11451,David Moore,28,68520.09,Salaried,739,New York
11452,James Harris,67,48310.83,Self-Employed,771,Washington
11453,Elizabeth Moore,47,60734.77,Business Owner,624,Florida
11454,Jennifer Brown,38,51196.68,Salaried,771,Michigan
11455,John Johnson,45,41418.58,Salaried,692,Arizona
11456,John Robinson,58,103645.95,Business Owner,614,Virginia
11457,Andrew Wilson,37,104151.16,Salaried,755,Illinois
11458,Joseph Garcia,42,34423.5,Salaried,759,Texas
11459,Mark Moore,64,47015.92,Salaried,789,North Carolina
11460,Thomas Johnson,36,137632.36,Salaried,623,New Jersey
11461,Joshua Jackson,48,109222.93,Contractor,605,Georgia
11462,Jennifer Johnson,40,153907.08,Salaried,783,Pennsylvania
11463,Megan Martin,28,53738.35,Self-Employed,621,Arizona
11464,Jessica Wilson,59,30000,Contractor,700,Ohio
11465,Mark Thompson,37,35823.64,Business Owner,824,Washington
11466,Matthew Williams,50,97294.99,Salaried,659,New York
11467,Charles Anderson,30,43543.98,Retired,669,Pennsylvania
11468,William Williams,56,170181.78,Business Owner,686,Illinois
11469,Ashley Robinson,62,83324.87,Salaried,736,Massachusetts
11470,Daniel Miller,38,102433.7,Contractor,799,North Carolina
11471,Amanda Jackson,23,113002.75,Contractor,647,Michigan
11472,Daniel Wilson,36,141680.78,Contractor,694,New York
11473,Rachel Jones,62,88690.6,Business Owner,742,Texas
11474,Steven Brown,31,100983.21,Salaried,746,Florida
11475,Emily Jackson,31,33409.04,Self-Employed,715,Virginia
11476,Joseph Taylor,66,47982.22,Salaried,679,Florida
11477,Robert Clark,33,103501.32,Salaried,763,Michigan
11478,Elizabeth Garcia,39,89457.68,Self-Employed,707,New Jersey
11479,Charles Garcia,38,69039.29,Business Owner,652,Pennsylvania
11480,Thomas Johnson,58,57253.91,Salaried,672,California
11481,David Taylor,47,117372.85,Salaried,635,Washington
11482,Paul Anderson,40,92872.6,Retired,595,New Jersey
11483,Samantha Garcia,62,69339.92,Salaried,653,New York
11484,Anthony Miller,47,224661.75,Salaried,687,California
11485,Kenneth Moore,55,72306.99,Salaried,744,Florida
11486,Emily Jones,61,58999.69,Salaried,614,Illinois
11487,Joseph Johnson,50,151239.1,Self-Employed,797,Texas
11488,Kenneth Clark,32,52712.99,Contractor,500,Massachusetts
11489,Megan Jackson,53,59408.77,Self-Employed,636,New Jersey
11490,William Taylor,47,99786.66,Contractor,701,North Carolina
11491,Anthony Thompson,26,189354.81,Self-Employed,779,New Jersey
11492,Thomas Taylor,33,67153.55,Salaried,608,Texas
11493,Steven Garcia,60,30598.27,Salaried,734,Massachusetts
11494,Lauren Garcia,67,147659.84,Retired,850,Georgia
11495,Charles Anderson,58,82925.77,Self-Employed,719,New Jersey
11496,Kenneth Taylor,64,134213.03,Salaried,645,Georgia
11497,Lauren Anderson,38,107185.16,Salaried,677,New York
11498,Emily Wilson,43,157141.92,Self-Employed,727,Ohio
11499,Paul Wilson,37,88932.27,Contractor,604,California
11500,Robert Thompson,35,34766.2,Business Owner,650,Illinois
11501,James Jones,23,80407.06,Contractor,686,Florida
11502,Jessica Jackson,50,178886.04,Salaried,644,Ohio
11503,Joshua Taylor,49,198073.04,Salaried,731,Texas
11504,Matthew Garcia,61,150639.26,Salaried,745,Pennsylvania
11505,Joshua Garcia,51,93789.03,Self-Employed,752,Virginia
11506,Mark Johnson,52,49231.44,Salaried,836,Florida
11507,Joshua Thompson,44,178710.99,Retired,735,Georgia
11508,Sarah Williams,60,50980.84,Salaried,694,New York
11509,Sarah Harris,37,84827.57,Salaried,663,Florida
11510,John Johnson,60,74576.11,Salaried,696,New York
11511,Emily Johnson,49,107931.63,Contractor,661,Ohio
11512,Lauren Robinson,29,112524.1,Self-Employed,769,Georgia
11513,Thomas Martinez,58,336933.17,Self-Employed,850,Michigan
11514,Richard Taylor,44,177579.39,Salaried,688,North Carolina
11515,Michael Jones,31,81157.56,Self-Employed,785,Arizona
11516,Jessica Jones,34,73295.27,Salaried,721,Washington
11517,Richard Miller,47,47196.23,Salaried,636,New York
11518,Richard Wilson,25,123358.02,Contractor,785,Ohio
11519,Mark Johnson,49,35325.79,Business Owner,711,California
11520,Samantha Davis,27,40051.51,Salaried,686,Texas
11521,Anthony Anderson,55,79864.95,Salaried,674,Washington
11522,Steven Johnson,66,93653.25,Salaried,610,Texas
11523,Thomas Martinez,57,68477.39,Retired,713,Ohio
11524,Michael Harris,61,116391.55,Salaried,759,Georgia
11525,Ashley Thompson,57,68391.78,Business Owner,709,Arizona
11526,Robert Harris,63,170735.14,Business Owner,612,California
11527,Rachel Davis,30,105614.66,Business Owner,605,Pennsylvania
11528,Jennifer Harris,30,69708.35,Salaried,850,New York
11529,Megan Martinez,33,53957.77,Salaried,676,Florida
11530,Richard Robinson,35,203636.22,Business Owner,682,Texas
11531,Steven Moore,23,67409.78,Business Owner,781,California
11532,James Martinez,35,39466.61,Retired,715,Pennsylvania
11533,John Martin,54,116639.84,Contractor,748,Georgia
11534,Lauren Jones,42,63483.17,Business Owner,600,Michigan
11535,James Jackson,66,269871.13,Salaried,732,Virginia
11536,Megan Miller,60,65623.62,Self-Employed,792,Texas
11537,Sarah Jones,53,43666.2,Salaried,783,Pennsylvania
11538,Daniel Taylor,47,39832.8,Self-Employed,583,North Carolina
11539,Steven White,32,32116.06,Salaried,769,Arizona
11540,Michael Anderson,49,121351.23,Self-Employed,710,Texas
11541,Thomas Davis,41,214933.38,Salaried,745,Virginia
11542,Ashley Wilson,61,96163.41,Salaried,726,Washington
11543,Amanda Jones,56,73865.55,Salaried,741,North Carolina
11544,James Martin,40,49951.07,Salaried,777,Ohio
11545,Steven Jones,66,124447,Salaried,743,Massachusetts
11546,Emily Jackson,62,45751.04,Salaried,609,Texas
11547,Anthony Garcia,64,63901.8,Business Owner,792,California
11548,Megan Robinson,67,72438.52,Retired,722,New York
11549,Charles Brown,32,146744.61,Salaried,566,New York
11550,Anthony Jones,45,123732.08,Salaried,742,Virginia
11551,Steven Miller,52,171951.76,Salaried,810,New Jersey
11552,Lauren Davis,52,265384.14,Contractor,714,Pennsylvania
11553,Paul Miller,65,78850.57,Salaried,673,New Jersey
11554,Richard Martin,58,227278.18,Salaried,715,New York
11555,Daniel Taylor,31,185744.6,Contractor,699,Virginia
11556,Megan Johnson,32,97684.37,Self-Employed,691,Virginia
11557,William Jones,33,175753.93,Retired,850,New York
11558,David Jones,39,144455.84,Salaried,676,Illinois
11559,James Thompson,26,199258.53,Salaried,850,North Carolina
11560,Emily Williams,25,30000,Salaried,620,New Jersey
11561,Amanda Johnson,52,54558.5,Self-Employed,620,Ohio
11562,David White,65,45167.02,Retired,793,New Jersey
11563,Jennifer Johnson,67,98974.6,Business Owner,657,Ohio
11564,James Martin,43,97449.67,Salaried,826,Ohio
11565,Elizabeth Brown,32,46143.58,Self-Employed,671,Arizona
11566,Emily White,44,61331.31,Salaried,703,New Jersey
11567,John Davis,56,91607.95,Salaried,683,New York
11568,James Johnson,26,78920.57,Self-Employed,838,North Carolina
11569,Joseph Harris,26,85359.01,Retired,805,Arizona
11570,Joshua Anderson,62,69630.87,Business Owner,724,Washington
11571,Rachel Thompson,59,47082.1,Business Owner,679,New Jersey
11572,James Robinson,39,114766.04,Self-Employed,520,Arizona
11573,Rachel Jones,61,44226.9,Salaried,727,Ohio
11574,Anthony Taylor,32,125456.72,Salaried,641,Texas
11575,Emily Martin,36,94863.23,Salaried,714,Georgia
11576,Jessica Davis,41,134265.24,Salaried,823,Virginia
11577,Charles Jackson,60,131674.15,Salaried,818,Texas
11578,Joseph Anderson,42,40587.02,Self-Employed,670,New Jersey
11579,Mark Davis,28,46570.7,Business Owner,738,New Jersey
11580,Ashley Miller,50,30000,Contractor,661,Ohio
11581,Rachel Harris,24,41059,Salaried,627,Washington
11582,Ashley White,45,48991.42,Retired,630,New York
11583,Samantha Harris,66,127218.1,Salaried,770,New York
11584,Samantha Martinez,35,108806.57,Business Owner,658,Virginia
11585,Jessica Robinson,23,35292.74,Salaried,726,Massachusetts
11586,James Williams,28,120505.49,Salaried,742,Illinois
11587,Jessica White,67,62189.74,Self-Employed,791,Illinois
11588,Robert Davis,29,92033.78,Salaried,788,Michigan
11589,Emily Davis,35,85636.06,Business Owner,658,Georgia
11590,Megan Garcia,49,73171.61,Salaried,824,Massachusetts
11591,Joseph Thomas,55,150524.84,Salaried,594,New York
11592,Steven Moore,55,40804.06,Business Owner,676,Ohio
11593,Emily Brown,55,111312.78,Contractor,649,North Carolina
11594,Anthony Martin,27,164103.52,Salaried,666,Florida
11595,Joseph Martinez,62,69891.02,Salaried,667,Georgia
11596,John Harris,48,62272.89,Business Owner,738,Arizona
11597,Sarah Martin,51,52548.08,Contractor,719,California
11598,Kenneth Williams,57,93604.2,Salaried,635,Georgia
11599,Charles Davis,23,99471.65,Retired,850,Massachusetts
11600,Joseph Taylor,24,97455.29,Contractor,758,North Carolina
11601,Matthew Thompson,29,30000,Salaried,783,Pennsylvania
11602,David Johnson,58,186980,Business Owner,648,Washington
11603,Anthony Jones,62,129381.35,Business Owner,694,Florida
11604,Rachel Clark,32,77109.07,Salaried,711,New Jersey
11605,Joshua Williams,30,109719.88,Business Owner,693,New York
11606,Jennifer Martin,58,43539.26,Retired,772,Massachusetts
11607,Kenneth Moore,61,102520.84,Self-Employed,769,New York
11608,Sarah Martinez,50,58741.01,Business Owner,787,New York
11609,David Johnson,64,101080.82,Salaried,681,Washington
11610,Matthew Martin,51,50203.06,Business Owner,765,New York
11611,Steven Robinson,43,67072.23,Salaried,621,New Jersey
11612,Anthony Martin,28,107485.38,Salaried,658,Arizona
11613,Sarah Wilson,41,64103.39,Salaried,657,Arizona
11614,Jessica Clark,62,91158.57,Salaried,817,New Jersey
11615,Jennifer Garcia,57,80204.57,Business Owner,776,Washington
11616,Joshua Harris,40,157942.75,Salaried,695,Michigan
11617,Sarah Miller,65,124849.79,Salaried,774,Massachusetts
11618,Megan Thompson,40,92524.09,Self-Employed,734,Washington
11619,Steven Robinson,24,254309.7,Salaried,626,North Carolina
11620,Joshua White,61,100309.07,Self-Employed,605,New York
11621,Charles Wilson,61,63254.88,Business Owner,676,Florida
11622,Samantha Clark,35,197293.79,Salaried,617,Washington
11623,Anthony Johnson,46,70182.36,Contractor,751,Illinois
11624,Joseph Davis,61,70793.06,Contractor,850,Virginia
11625,Emily Clark,28,52037.21,Salaried,682,Illinois
11626,William White,32,78669.13,Self-Employed,672,Florida
11627,Paul Johnson,24,120814.24,Self-Employed,621,New York
11628,Megan Jackson,64,35434.93,Self-Employed,782,Florida
11629,Joseph Clark,28,79562.32,Salaried,607,Ohio
11630,James Robinson,36,38960.87,Salaried,684,New York
11631,William Davis,61,161704.7,Retired,792,Illinois
11632,Mark Jones,61,85229.11,Salaried,704,Pennsylvania
11633,Charles Miller,50,164465.15,Salaried,619,New York
11634,William Jones,24,79630.39,Self-Employed,726,Illinois
11635,Michael Brown,65,36858.13,Self-Employed,685,North Carolina
11636,Thomas Davis,45,67083.78,Business Owner,725,Virginia
11637,Rachel Thompson,23,350000,Business Owner,676,Michigan
11638,Sarah Thomas,57,85178.04,Salaried,664,Georgia
11639,Kenneth Jones,42,142321.05,Salaried,762,New Jersey
11640,Jessica Garcia,36,55244.2,Salaried,642,North Carolina
11641,Andrew Moore,24,68806.76,Self-Employed,726,New Jersey
11642,Samantha Brown,26,128257.43,Salaried,654,New Jersey
11643,Kenneth White,65,159990.42,Contractor,736,Texas
11644,Steven Johnson,40,144442.44,Contractor,742,Ohio
11645,Michael Anderson,41,50511.15,Contractor,698,Georgia
11646,Steven Thompson,47,37170.85,Business Owner,725,Pennsylvania
11647,Joshua Davis,42,40684.86,Salaried,700,Arizona
11648,Emily White,25,57525.54,Self-Employed,700,Virginia
11649,Paul Moore,58,68723.93,Salaried,649,Texas
11650,Sarah Clark,31,105558.53,Salaried,711,Florida
11651,Charles Johnson,49,33689.31,Salaried,810,North Carolina
11652,Megan Clark,49,40916.98,Self-Employed,689,Ohio
11653,Samantha Harris,30,93408,Contractor,593,Georgia
11654,Andrew Clark,49,83399.89,Retired,797,Illinois
11655,Paul Brown,31,68692.38,Business Owner,594,New York
11656,Steven Miller,55,197020.74,Business Owner,732,Illinois
11657,Michael Williams,55,49794.82,Contractor,563,California
11658,Michael Clark,36,126647.38,Salaried,726,California
11659,Elizabeth Miller,53,87771.66,Self-Employed,850,Pennsylvania
11660,Joseph Jones,47,70223.17,Retired,735,Florida
11661,Thomas Thomas,35,55280.47,Contractor,779,Virginia
11662,Kenneth Martinez,55,35656.7,Salaried,702,Illinois
11663,Elizabeth Thomas,25,43734.89,Contractor,721,California
11664,Joseph Anderson,51,68996.37,Salaried,692,Texas
11665,Richard Davis,36,54180.87,Salaried,792,Massachusetts
11666,Joseph White,56,56115.49,Retired,769,California
11667,Kenneth Taylor,34,76638.21,Retired,719,Washington
11668,Joshua Jones,26,151431.03,Retired,656,Arizona
11669,Thomas Davis,67,104287.75,Self-Employed,594,Arizona
11670,Anthony Moore,52,83429.55,Salaried,723,Massachusetts
11671,Rachel Anderson,53,50429.53,Salaried,737,Ohio
11672,Mark White,31,72686.21,Contractor,599,Massachusetts
11673,James Martinez,45,94486.6,Salaried,712,Arizona
11674,Anthony Brown,40,57060.6,Salaried,631,Michigan
11675,Samantha Thompson,31,102206.66,Business Owner,584,Ohio
11676,Daniel Wilson,43,81209.68,Salaried,562,New York
11677,John Miller,41,108016.46,Salaried,695,New Jersey
11678,James Jackson,28,344472.15,Salaried,777,New Jersey
11679,Joseph Brown,60,92953.36,Retired,811,Washington
11680,Daniel Davis,29,100661.34,Salaried,570,Illinois
11681,Elizabeth Garcia,47,69625.7,Salaried,770,Pennsylvania
11682,Amanda Moore,27,122454.5,Self-Employed,716,Pennsylvania
11683,Sarah Clark,66,58012.27,Self-Employed,671,Florida
11684,Matthew Miller,34,88030.1,Retired,756,Ohio
11685,Richard Jones,60,33528.94,Salaried,664,Georgia
11686,Michael Thomas,55,193762.87,Self-Employed,678,Georgia
11687,Joseph Garcia,28,139197.3,Salaried,710,Michigan
11688,Sarah Thompson,36,50545.41,Retired,708,California
11689,Charles Jones,61,179324.51,Self-Employed,661,Illinois
11690,Kenneth Brown,47,95482.54,Salaried,674,Michigan
11691,Michael Davis,39,114831.71,Retired,701,New York
11692,Anthony Moore,63,91266.32,Business Owner,783,Massachusetts
11693,Rachel Brown,52,74925.34,Self-Employed,570,Massachusetts
11694,Rachel Brown,31,125582.34,Self-Employed,660,North Carolina
11695,Elizabeth Martin,41,69508.25,Contractor,760,North Carolina
11696,Megan Davis,36,49090.78,Retired,741,Michigan
11697,Kenneth Robinson,63,157293.15,Self-Employed,648,Texas
11698,Matthew Thomas,49,80426.39,Retired,744,New Jersey
11699,Megan Anderson,64,128528.47,Retired,623,Illinois
11700,Kenneth Martin,23,81418.61,Salaried,720,Virginia
11701,John Brown,31,127708.45,Business Owner,800,Virginia
11702,Samantha Moore,51,36348.17,Contractor,577,North Carolina
11703,Steven Moore,50,121338.65,Salaried,730,Pennsylvania
11704,Joseph Anderson,29,103771.52,Salaried,751,Washington
11705,Daniel Robinson,27,55620.7,Salaried,615,Ohio
11706,Amanda Miller,65,116989.39,Self-Employed,734,Michigan
11707,Robert White,40,117141.98,Salaried,722,Pennsylvania
11708,Sarah Miller,65,87896.48,Salaried,709,New York
11709,Andrew Jackson,55,125870.4,Salaried,715,Michigan
11710,Daniel Martinez,39,58732.32,Business Owner,659,Michigan
11711,Jennifer Brown,44,53366.34,Salaried,685,Georgia
11712,Michael Moore,42,41328.08,Retired,727,Pennsylvania
11713,Andrew Thomas,62,108941.39,Salaried,793,Pennsylvania
11714,Anthony Williams,52,94072.01,Self-Employed,760,Pennsylvania
11715,Mark Jackson,58,37680.92,Self-Employed,790,Ohio
11716,Elizabeth Clark,47,116564.82,Salaried,749,New York
11717,Charles Garcia,55,130984.65,Salaried,733,Georgia
11718,John Thomas,66,220147.21,Business Owner,740,Massachusetts
11719,Matthew Jones,48,83824.43,Self-Employed,820,Pennsylvania
11720,Daniel Williams,62,181775.91,Salaried,632,Michigan
11721,Anthony Martinez,44,40150.7,Self-Employed,708,Texas
11722,James Martin,61,153821.76,Salaried,774,Florida
11723,Steven Thompson,67,137346.65,Salaried,811,New York
11724,Paul Taylor,44,76189.01,Salaried,799,California
11725,Thomas Anderson,54,125841.4,Salaried,694,Ohio
11726,Kenneth Jackson,47,30647.63,Salaried,709,Washington
11727,Steven Thomas,63,89624.64,Business Owner,789,Michigan
11728,Robert Anderson,30,104427.11,Salaried,795,Pennsylvania
11729,Elizabeth Wilson,56,89248.21,Self-Employed,687,New York
11730,Matthew White,60,126982.48,Salaried,707,Ohio
11731,Kenneth Williams,38,124787.62,Retired,782,New Jersey
11732,Paul Miller,41,42688.38,Salaried,784,Pennsylvania
11733,Steven Jones,65,106471.71,Self-Employed,740,Virginia
11734,Sarah Martin,55,61024.56,Business Owner,715,California
11735,Matthew Wilson,54,150554.8,Salaried,803,Florida
11736,Anthony White,35,98563.87,Salaried,773,Pennsylvania
11737,Joseph Wilson,27,138934.52,Self-Employed,597,North Carolina
11738,Sarah Moore,61,282730.72,Contractor,619,Michigan
11739,Andrew Williams,28,157762.18,Salaried,651,Ohio
11740,Amanda Moore,47,30006.42,Salaried,650,Arizona
11741,Robert Clark,65,48975.9,Business Owner,607,Georgia
11742,Daniel Thompson,46,87571.25,Salaried,749,Pennsylvania
11743,Joshua Harris,50,101878.68,Business Owner,670,Ohio
11744,Matthew Garcia,45,92787.32,Salaried,703,Arizona
11745,Lauren Johnson,32,84492.35,Self-Employed,714,New York
11746,Lauren Thompson,23,132664.24,Salaried,825,North Carolina
11747,Michael Thompson,40,58988.81,Salaried,662,Florida
11748,Michael Harris,51,106656.49,Self-Employed,634,Ohio
11749,Richard Robinson,54,71063.68,Salaried,683,Virginia
11750,Matthew Johnson,39,146307.35,Contractor,592,Pennsylvania
11751,Lauren Johnson,39,96367.47,Business Owner,576,Florida
11752,Lauren Robinson,49,51945.39,Salaried,650,California
11753,Michael Moore,58,51992.88,Salaried,797,Michigan
11754,William Robinson,57,229033.45,Salaried,815,Illinois
11755,Richard Taylor,48,119145.23,Salaried,718,Texas
11756,Megan Moore,40,126377.92,Contractor,702,New York
11757,Elizabeth Garcia,46,68293.11,Salaried,643,New Jersey
11758,Anthony Taylor,28,71897.77,Self-Employed,691,Massachusetts
11759,Matthew Brown,59,30950.76,Self-Employed,727,Illinois
11760,Emily Moore,47,125874.12,Salaried,778,Washington
11761,Jessica Jones,25,85929.33,Self-Employed,806,Ohio
11762,Anthony Robinson,43,152263.41,Contractor,696,New York
11763,Lauren Martinez,44,166492.55,Self-Employed,650,New Jersey
11764,Emily Williams,33,91490.95,Business Owner,640,Washington
11765,Paul Davis,57,105903.98,Retired,611,Michigan
11766,Richard Garcia,54,147409.81,Self-Employed,721,Arizona
11767,Andrew Anderson,26,71502.39,Salaried,697,Arizona
11768,John Anderson,62,132437.5,Salaried,684,New Jersey
11769,Joshua Brown,34,34622.24,Salaried,736,New Jersey
11770,Charles Robinson,56,113568.49,Self-Employed,531,Texas
11771,Richard Taylor,55,74997.43,Contractor,676,Ohio
11772,Charles Brown,58,92102.65,Salaried,721,Washington
11773,Ashley Jones,67,51732.24,Salaried,640,Florida
11774,Ashley Williams,47,56885.48,Salaried,584,Illinois
11775,Emily Jackson,41,62984.48,Salaried,705,Massachusetts
11776,Amanda Jones,60,84010.4,Salaried,704,Texas
11777,Sarah White,60,56778.44,Salaried,660,Arizona
11778,Amanda Clark,65,40937.34,Business Owner,850,Illinois
11779,Rachel White,48,225004.11,Salaried,572,Ohio
11780,Emily Jones,45,114258.38,Business Owner,588,Massachusetts
11781,James Brown,64,53876.06,Self-Employed,626,Washington
11782,Jennifer Miller,53,70830.44,Salaried,809,Pennsylvania
11783,James Taylor,47,80682.58,Contractor,588,Georgia
11784,John Jones,28,104732.3,Salaried,643,North Carolina
11785,Joseph Anderson,53,53017.96,Business Owner,635,Massachusetts
11786,John Thompson,52,59390.11,Business Owner,776,Michigan
11787,Kenneth Jackson,34,121109,Salaried,646,Massachusetts
11788,Sarah Martin,55,310666.81,Business Owner,711,Virginia
11789,Rachel Wilson,67,120750.53,Salaried,816,Illinois
11790,Megan Jones,58,86474.39,Salaried,679,Washington
11791,Steven White,63,44761.11,Contractor,548,California
11792,Kenneth Moore,67,114330.49,Salaried,703,Washington
11793,Paul Miller,33,50471.09,Business Owner,819,New York
11794,Amanda Martinez,63,136711.91,Contractor,691,North Carolina
11795,Joshua Clark,66,78008.14,Salaried,750,Michigan
11796,Matthew Thompson,28,59692.28,Salaried,755,California
11797,Mark Martinez,46,154739.45,Contractor,719,Massachusetts
11798,Rachel Jackson,46,77969.91,Business Owner,814,Arizona
11799,Megan Miller,38,62289.09,Self-Employed,636,Pennsylvania
11800,Matthew Garcia,49,85891.2,Salaried,688,Virginia
11801,Emily Martin,25,254509.77,Business Owner,653,Ohio
11802,Jessica Williams,25,105766.3,Business Owner,672,North Carolina
11803,Richard Clark,41,94077.81,Salaried,850,California
11804,Andrew Robinson,62,36042.91,Salaried,720,Pennsylvania
11805,John Wilson,44,193346.48,Business Owner,821,Virginia
11806,Emily Moore,67,44572.84,Contractor,693,Pennsylvania
11807,Elizabeth Moore,49,89515.04,Self-Employed,764,Michigan
11808,Amanda Thomas,35,75701.78,Salaried,646,Georgia
11809,Elizabeth Miller,36,84178.74,Self-Employed,612,Pennsylvania
11810,Ashley Brown,30,85186.13,Salaried,620,Texas
11811,Matthew Robinson,64,42291.49,Self-Employed,813,Michigan
11812,Robert Harris,65,78111.66,Salaried,615,Michigan
11813,Richard Clark,52,52242.97,Salaried,544,Massachusetts
11814,Anthony Harris,41,46071.53,Salaried,619,Illinois
11815,Samantha Davis,44,74818.75,Salaried,850,Georgia
11816,Kenneth Garcia,36,138809.35,Business Owner,768,California
11817,Sarah Jones,61,97172.19,Retired,602,California
11818,Mark Clark,28,58086.62,Salaried,808,Florida
11819,Robert Wilson,27,136168.56,Business Owner,651,Texas
11820,Charles Moore,63,197607.68,Salaried,634,New York
11821,Michael Harris,34,43277.66,Salaried,539,Michigan
11822,Michael Davis,27,42497.28,Salaried,737,California
11823,Steven Moore,25,200420.04,Self-Employed,622,Michigan
11824,William Davis,52,62679.53,Contractor,850,Texas
11825,Sarah Anderson,50,129408.32,Salaried,701,Pennsylvania
11826,Elizabeth Jackson,31,59365.87,Business Owner,639,Arizona
11827,Ashley Jackson,62,101352.2,Business Owner,747,Virginia
11828,Rachel Davis,36,117512.7,Self-Employed,670,Pennsylvania
11829,James Wilson,41,43636.69,Self-Employed,696,Texas
11830,Amanda Anderson,56,153741.13,Salaried,685,Virginia
11831,Joshua Davis,36,58864.97,Contractor,753,Washington
11832,Ashley Martin,58,84954.25,Self-Employed,735,Ohio
11833,Michael Taylor,28,69019.37,Retired,710,Georgia
11834,Steven Brown,34,104865.61,Self-Employed,560,California
11835,John Williams,57,110623.82,Salaried,758,Arizona
11836,Richard Taylor,34,55966.9,Self-Employed,741,Massachusetts
11837,Mark Taylor,48,151682.16,Salaried,509,California
11838,Megan Taylor,36,74787.78,Salaried,645,California
11839,David Jackson,49,102633.66,Salaried,645,Michigan
11840,Rachel Davis,46,117305.27,Salaried,681,New York
11841,John Wilson,32,71645.9,Contractor,746,Florida
11842,Emily Davis,48,85106.09,Salaried,742,Ohio
11843,Paul White,50,130173.46,Business Owner,638,California
11844,John Anderson,55,43108.42,Self-Employed,677,Texas
11845,Sarah Martin,65,74902.59,Business Owner,702,New Jersey
11846,Charles Garcia,27,238206.87,Self-Employed,740,New York
11847,Jessica Wilson,44,63878.49,Salaried,812,Michigan
11848,William Anderson,51,187433.78,Self-Employed,850,New Jersey
11849,Joseph Martin,31,156402.6,Self-Employed,748,Michigan
11850,Emily White,31,152298.76,Salaried,709,Michigan
11851,Charles Thompson,44,138559.01,Salaried,618,Illinois
11852,Robert Williams,33,81369.23,Salaried,802,Pennsylvania
11853,Steven Jackson,67,99584.89,Salaried,679,Massachusetts
11854,Sarah Wilson,24,184718.04,Salaried,786,North Carolina
11855,Michael Johnson,40,41599.59,Contractor,794,North Carolina
